date,open,high,low,close,volume
2021-05-07 10:00:00,33097.4,33155.85,33091.85,33122.3,0
2021-05-07 10:15:00,33125.4,33140.55,33039.65,33049.5,0
2021-05-07 10:30:00,33047,33079,32971,32978.4,0
2021-05-07 10:45:00,32974.8,33027.25,32929.7,33026.2,0
2021-05-07 11:00:00,33023.9,33030.2,32937.25,32955.8,0
2021-05-07 11:15:00,32954.6,33066.8,32953.8,33063.6,0
2021-05-07 11:30:00,33063.1,33075.7,33007.95,33037.4,0
2021-05-07 11:45:00,33037.4,33049.15,32984.9,33030.8,0
2021-05-07 12:00:00,33028.6,33030.6,32836.8,32893.8,0
2021-05-07 12:15:00,32881.8,32899.3,32771.35,32885.4,0
2021-05-07 12:30:00,32885.3,32914.95,32840.7,32908.6,0
2021-05-07 12:45:00,32906.9,32941.35,32875.55,32891.6,0
2021-05-07 13:00:00,32890.2,32906.25,32831.45,32850.4,0
2021-05-07 13:15:00,32850.1,32902.35,32805.05,32860.4,0
2021-05-07 13:30:00,32860.6,32908.6,32843.05,32889.2,0
2021-05-07 13:45:00,32887.4,32981.95,32878.15,32944,0
2021-05-07 14:00:00,32943.4,32980.15,32871.35,32959.8,0
2021-05-07 14:15:00,32961.3,32967.5,32899.1,32906.2,0
2021-05-07 14:30:00,32908.5,32933.05,32865.75,32924.2,0
2021-05-07 14:45:00,32924.3,32952.8,32906.5,32918,0
2021-05-07 15:00:00,32918.4,32943.65,32895.65,32914.8,0
2021-05-07 15:15:00,32911.6,32926.1,32859.4,32888.2,0
2021-05-10 09:15:00,33175.3,33242.35,33085.95,33177.6,0
2021-05-10 09:30:00,33174.5,33179.95,33050.85,33096.7,0
2021-05-10 09:45:00,33096.9,33152.9,33028.15,33058.4,0
2021-05-10 10:00:00,33058.7,33173.3,33051.35,33173.3,0
2021-05-10 10:15:00,33176.4,33283.75,33172.05,33242.2,0
2021-05-10 10:30:00,33240.7,33297.6,33225.8,33242.5,0
2021-05-10 10:45:00,33240.5,33280.55,33194.5,33199.4,0
2021-05-10 11:00:00,33199.7,33264.15,33176.1,33220.7,0
2021-05-10 11:15:00,33221,33274,33205.85,33229.9,0
2021-05-10 11:30:00,33228.6,33244.1,33202.2,33216.2,0
2021-05-10 11:45:00,33212.9,33215.95,33135.05,33185.1,0
2021-05-10 12:00:00,33184.6,33219.85,33153.85,33182.4,0
2021-05-10 12:15:00,33182.1,33202.85,33153,33197.6,0
2021-05-10 12:30:00,33198.5,33256.9,33177.05,33243.4,0
2021-05-10 12:45:00,33245.9,33247.5,33200.6,33212.9,0
2021-05-10 13:00:00,33215.1,33257.95,33123.05,33147.7,0
2021-05-10 13:15:00,33152,33168.2,33092.9,33157.6,0
2021-05-10 13:30:00,33157.6,33187.05,33142.3,33171.4,0
2021-05-10 13:45:00,33172.9,33189.1,33137.75,33174.6,0
2021-05-10 14:00:00,33175.1,33184.25,33144.8,33149.6,0
2021-05-10 14:15:00,33150.4,33214.15,33088.35,33122.1,0
2021-05-10 14:30:00,33124.5,33159.05,33121.15,33148.3,0
2021-05-10 14:45:00,33144.7,33149.3,33088.25,33106.1,0
2021-05-10 15:00:00,33105.1,33147.45,33095.45,33123.3,0
2021-05-10 15:15:00,33123.5,33208.65,33115.35,33191.5,0
2021-05-11 09:15:00,32640.9,32799.35,32611.7,32778.6,0
2021-05-11 09:30:00,32779.2,32812,32753.4,32777.8,0
2021-05-11 09:45:00,32780.4,32835.55,32752.3,32832.4,0
2021-05-11 10:00:00,32832.7,32873.8,32807.6,32870.9,0
2021-05-11 10:15:00,32869.4,32919.45,32804.45,32814.9,0
2021-05-11 10:30:00,32813.5,32849.05,32804.45,32822.9,0
2021-05-11 10:45:00,32824.4,32880.15,32777.15,32880.1,0
2021-05-11 11:00:00,32877.4,32918.2,32857.35,32869.8,0
2021-05-11 11:15:00,32869.8,33032.55,32866.95,33007.6,0
2021-05-11 11:30:00,33005.4,33154.3,33005.45,33057.5,0
2021-05-11 11:45:00,33059.1,33064.75,33006,33036.3,0
2021-05-11 12:00:00,33036.1,33072.05,33030,33053.2,0
2021-05-11 12:15:00,33053.6,33091.4,33037.35,33070.9,0
2021-05-11 12:30:00,33071.9,33076.6,32973.8,32996.7,0
2021-05-11 12:45:00,32991.6,32995,32915.4,32942.2,0
2021-05-11 13:00:00,32940.9,32940.95,32850.85,32897.8,0
2021-05-11 13:15:00,32898.7,32898.7,32728.9,32798.4,0
2021-05-11 13:30:00,32797.4,32845.45,32753.8,32818.8,0
2021-05-11 13:45:00,32818.2,32864.05,32786.8,32851.6,0
2021-05-11 14:00:00,32852.6,32880.8,32808.95,32808.9,0
2021-05-11 14:15:00,32804.4,32853.45,32804.4,32822.9,0
2021-05-11 14:30:00,32820.9,32872.55,32773.05,32839.1,0
2021-05-11 14:45:00,32836.9,32899.7,32823.3,32850.2,0
2021-05-11 15:00:00,32850.2,32906.25,32838.05,32885.4,0
2021-05-11 15:15:00,32884.9,32891.85,32827.3,32836.2,0
2021-05-12 09:15:00,32717.7,32747.7,32613.7,32679.8,0
2021-05-12 09:30:00,32679.7,32681.4,32563.75,32633.8,0
2021-05-12 09:45:00,32633.6,32672.4,32585.1,32654.7,0
2021-05-12 10:00:00,32656.6,32681.45,32584.85,32586.8,0
2021-05-12 10:15:00,32585.7,32614.5,32516.9,32531.8,0
2021-05-12 10:30:00,32531.6,32585.8,32519.95,32564.3,0
2021-05-12 10:45:00,32565.9,32604.8,32543.55,32584.9,0
2021-05-12 11:00:00,32583.8,32595,32432.95,32442.6,0
2021-05-12 11:15:00,32444.6,32499.25,32402.7,32495.6,0
2021-05-12 11:30:00,32495.6,32530.9,32467.35,32510.2,0
2021-05-12 11:45:00,32511.1,32610.6,32511.1,32580.9,0
2021-05-12 12:00:00,32582.8,32664.55,32544.75,32658.3,0
2021-05-12 12:15:00,32657.9,32706.6,32625.15,32701.4,0
2021-05-12 12:30:00,32702.1,32702.1,32608.85,32614.3,0
2021-05-12 12:45:00,32610.4,32635.5,32581.95,32608.8,0
2021-05-12 13:00:00,32608.2,32660.25,32606.7,32630.9,0
2021-05-12 13:15:00,32633.1,32660.85,32600.35,32605.2,0
2021-05-12 13:30:00,32604.2,32625.4,32520.8,32537.4,0
2021-05-12 13:45:00,32538.1,32627.35,32532.55,32620.7,0
2021-05-12 14:00:00,32622.4,32671.9,32611.75,32620,0
2021-05-12 14:15:00,32619.2,32654.4,32605.35,32627.3,0
2021-05-12 14:30:00,32628.2,32663.75,32555.65,32578.8,0
2021-05-12 14:45:00,32580.6,32580.75,32379.9,32391.9,0
2021-05-12 15:00:00,32390.2,32504.3,32352.3,32463.2,0
2021-05-12 15:15:00,32459.4,32477.65,32444.45,32454.6,0
2021-05-14 09:15:00,32495.2,32622.65,32363,32439.2,0
2021-05-14 09:30:00,32438.7,32500.95,32305.05,32435.9,0
2021-05-14 09:45:00,32431.3,32565,32375.5,32507.9,0
2021-05-14 10:00:00,32508.2,32562.75,32445.2,32458.9,0
2021-05-14 10:15:00,32452.6,32537.5,32430.45,32454.9,0
2021-05-14 10:30:00,32455.1,32516.8,32405.35,32438.1,0
2021-05-14 10:45:00,32438.8,32453.25,32362.4,32413.2,0
2021-05-14 11:00:00,32413.8,32435.8,32309.6,32347.9,0
2021-05-14 11:15:00,32348.8,32406.35,32316.6,32377.3,0
2021-05-14 11:30:00,32377,32378.75,32188.9,32238.5,0
2021-05-14 11:45:00,32236.8,32282.7,32168.35,32219.4,0
2021-05-14 12:00:00,32217.6,32225.1,32123.55,32200.3,0
2021-05-14 12:15:00,32200.8,32260.95,32174.85,32231.6,0
2021-05-14 12:30:00,32231,32287.9,32190.85,32287.9,0
2021-05-14 12:45:00,32286.6,32294.85,32236,32261.7,0
2021-05-14 13:00:00,32262.6,32305.75,32210.9,32262.8,0
2021-05-14 13:15:00,32263,32277.65,32217.8,32271.3,0
2021-05-14 13:30:00,32270.9,32318.3,32178.75,32186.4,0
2021-05-14 13:45:00,32185.2,32256.15,32150,32153.2,0
2021-05-14 14:00:00,32154.9,32193.25,32115.5,32175.9,0
2021-05-14 14:15:00,32174.3,32213.2,32135.2,32168.3,0
2021-05-14 14:30:00,32167.1,32261.95,32167.1,32201.6,0
2021-05-14 14:45:00,32202.3,32308.05,32199.3,32220.2,0
2021-05-14 15:00:00,32225.7,32240.1,32132.95,32169.3,0
2021-05-14 15:15:00,32169,32194.3,32145.3,32163.3,0
2021-05-17 09:15:00,32437.8,32577.45,32318.7,32557.4,0
2021-05-17 09:30:00,32553.1,32739.75,32553.1,32722.1,0
2021-05-17 09:45:00,32714.3,32763.75,32679.9,32683.7,0
2021-05-17 10:00:00,32687.5,32889.9,32680.95,32886.2,0
2021-05-17 10:15:00,32885.5,32925.35,32839,32884.1,0
2021-05-17 10:30:00,32885.9,32963.5,32844.2,32946.2,0
2021-05-17 10:45:00,32945.9,32960.35,32889.45,32892.5,0
2021-05-17 11:00:00,32888.6,32987.95,32885.7,32948.1,0
2021-05-17 11:15:00,32949.6,33042.4,32949.1,33019.9,0
2021-05-17 11:30:00,33015.9,33083,32994.15,33039.2,0
2021-05-17 11:45:00,33035.8,33112.1,33026.75,33077,0
2021-05-17 12:00:00,33075.4,33136.2,33062.45,33118,0
2021-05-17 12:15:00,33116.6,33143.1,33085.65,33111.6,0
2021-05-17 12:30:00,33113.5,33136.45,33084.6,33103.1,0
2021-05-17 12:45:00,33106.1,33180.05,33095.2,33149.4,0
2021-05-17 13:00:00,33151.1,33200.25,33095.4,33108.4,0
2021-05-17 13:15:00,33101.9,33122.1,33046.55,33080.2,0
2021-05-17 13:30:00,33082.1,33157.25,33082.05,33146.2,0
2021-05-17 13:45:00,33146.4,33176,33114.35,33170.6,0
2021-05-17 14:00:00,33171.4,33280.3,33171.35,33232.6,0
2021-05-17 14:15:00,33233.8,33290.9,33225.85,33271.3,0
2021-05-17 14:30:00,33272.3,33386.75,33261.95,33385.1,0
2021-05-17 14:45:00,33379.5,33460.75,33342.75,33456.4,0
2021-05-17 15:00:00,33454.9,33484.95,33424.4,33450.6,0
2021-05-17 15:15:00,33452.8,33506.9,33416.25,33460.5,0
2021-05-18 09:15:00,33893.1,34142.85,33852.65,34124.6,0
2021-05-18 09:30:00,34128.9,34131.75,33899.55,33993.2,0
2021-05-18 09:45:00,33993.2,34056.45,33923.85,33930.9,0
2021-05-18 10:00:00,33928.2,33960.2,33730.45,33811.6,0
2021-05-18 10:15:00,33811.7,33906.6,33802.3,33906.6,0
2021-05-18 10:30:00,33912.1,33971.3,33876.75,33959.2,0
2021-05-18 10:45:00,33959,34038.95,33909.5,34029.8,0
2021-05-18 11:00:00,34027.9,34114.55,34019.65,34069.5,0
2021-05-18 11:15:00,34069.2,34091,33946.4,33984.7,0
2021-05-18 11:30:00,33985.7,34003.6,33915.35,33960.1,0
2021-05-18 11:45:00,33961,33994.1,33936.3,33981.4,0
2021-05-18 12:00:00,33981.4,34033.25,33979.8,33989.1,0
2021-05-18 12:15:00,33991.4,34016.35,33938.5,33941.1,0
2021-05-18 12:30:00,33938.2,34017.6,33931.7,33963,0
2021-05-18 12:45:00,33964.2,34014.3,33958.3,33962.1,0
2021-05-18 13:00:00,33960.4,33990.05,33895.25,33963.7,0
2021-05-18 13:15:00,33964.1,34059,33964.15,34030,0
2021-05-18 13:30:00,34029.6,34082.15,33999.2,34069.8,0
2021-05-18 13:45:00,34072.1,34087,33920.05,33968.5,0
2021-05-18 14:00:00,33966.7,33986.95,33934.35,33949.4,0
2021-05-18 14:15:00,33949.9,34005.4,33880.4,33885.6,0
2021-05-18 14:30:00,33885.9,33954.35,33838.85,33942.4,0
2021-05-18 14:45:00,33938.6,33968.15,33861.1,33873.2,0
2021-05-18 15:00:00,33875.6,33932.5,33875.65,33902.6,0
2021-05-18 15:15:00,33897.1,33974,33897.1,33954.3,0
2021-05-19 09:15:00,33717.1,33870.35,33678.2,33869.7,0
2021-05-19 09:30:00,33868.3,33959.3,33843.05,33861.9,0
2021-05-19 09:45:00,33862.1,33934.45,33846.55,33876.9,0
2021-05-19 10:00:00,33876.8,33897.5,33792.6,33793.1,0
2021-05-19 10:15:00,33791.6,33815.8,33717,33731.5,0
2021-05-19 10:30:00,33731.2,33742.4,33636.25,33693.2,0
2021-05-19 10:45:00,33692.8,33767.45,33677.1,33696.9,0
2021-05-19 11:00:00,33695.6,33755.3,33690.2,33752.6,0
2021-05-19 11:15:00,33749.4,33753.7,33664.1,33681.9,0
2021-05-19 11:30:00,33680.6,33726.7,33676.05,33726.7,0
2021-05-19 11:45:00,33725.8,33775.65,33706.75,33769.4,0
2021-05-19 12:00:00,33768.6,33858.95,33747.4,33844.9,0
2021-05-19 12:15:00,33845.9,33850.8,33765.65,33795,0
2021-05-19 12:30:00,33792.6,33802.25,33751.65,33793.8,0
2021-05-19 12:45:00,33793,33809.8,33726.85,33738.9,0
2021-05-19 13:00:00,33737.6,33776.35,33710.2,33749.9,0
2021-05-19 13:15:00,33748.9,33771.15,33706,33719.8,0
2021-05-19 13:30:00,33718.6,33743.65,33669.55,33689.1,0
2021-05-19 13:45:00,33689.1,33715.25,33629.2,33682.2,0
2021-05-19 14:00:00,33684.4,33732.85,33641.7,33650,0
2021-05-19 14:15:00,33648.8,33695.15,33646.3,33659.4,0
2021-05-19 14:30:00,33659.6,33761.3,33608.25,33750.4,0
2021-05-19 14:45:00,33750.1,33816.85,33734.7,33747.6,0
2021-05-19 15:00:00,33748.1,33748.7,33688.7,33691.3,0
2021-05-19 15:15:00,33688.4,33695.9,33639.15,33659.1,0
2021-05-20 09:15:00,33692.6,33833.7,33646.6,33651.9,0
2021-05-20 09:30:00,33651.6,33703.4,33596.7,33691.1,0
2021-05-20 09:45:00,33690.9,33731.7,33658.95,33707.6,0
2021-05-20 10:00:00,33706.9,33760.9,33661.25,33742.1,0
2021-05-20 10:15:00,33742.8,33772.75,33687.15,33696.4,0
2021-05-20 10:30:00,33695.6,33715.95,33661.75,33701,0
2021-05-20 10:45:00,33702.4,33709.9,33672.15,33700.9,0
2021-05-20 11:00:00,33699.6,33721.7,33685.05,33705.8,0
2021-05-20 11:15:00,33705.1,33706,33642.55,33661.8,0
2021-05-20 11:30:00,33658.7,33710.4,33649.45,33687.9,0
2021-05-20 11:45:00,33685.4,33718.25,33671.7,33683.1,0
2021-05-20 12:00:00,33681.5,33706.25,33662.2,33698.2,0
2021-05-20 12:15:00,33695.2,33699.9,33609.75,33615.4,0
2021-05-20 12:30:00,33613.1,33652.1,33598.5,33637.2,0
2021-05-20 12:45:00,33634.6,33668,33634.6,33639.7,0
2021-05-20 13:00:00,33637.2,33651.95,33571.65,33590.2,0
2021-05-20 13:15:00,33586.8,33605,33546.3,33573.4,0
2021-05-20 13:30:00,33567.4,33582.8,33531.45,33574.9,0
2021-05-20 13:45:00,33574.9,33607.35,33565.35,33587.4,0
2021-05-20 14:00:00,33585,33656,33555.85,33573,0
2021-05-20 14:15:00,33574.9,33575.85,33490.35,33516.8,0
2021-05-20 14:30:00,33515.1,33522.1,33438.7,33489.1,0
2021-05-20 14:45:00,33489.4,33493.55,33331.4,33351.3,0
2021-05-20 15:00:00,33350,33368.4,33273.95,33336,0
2021-05-20 15:15:00,33329.6,33400.75,33287,33400.8,0
2021-05-21 09:15:00,33559.8,33806.75,33559.75,33798.4,0
2021-05-21 09:30:00,33801.9,33913.15,33799.15,33908.8,0
2021-05-21 09:45:00,33907.1,34000.05,33907.15,33960.5,0
2021-05-21 10:00:00,33959.4,34027.25,33917.95,33943.1,0
2021-05-21 10:15:00,33943.9,34047.45,33942.05,34029.2,0
2021-05-21 10:30:00,34028.3,34114.85,34018.4,34087.9,0
2021-05-21 10:45:00,34088.1,34110.7,34046,34069.9,0
2021-05-21 11:00:00,34069.3,34074.25,34040.65,34065.9,0
2021-05-21 11:15:00,34067.4,34111.05,34052.75,34097.9,0
2021-05-21 11:30:00,34097.6,34152.25,34096.85,34115.2,0
2021-05-21 11:45:00,34115.9,34130.6,34058.35,34086.1,0
2021-05-21 12:00:00,34084.2,34107.25,34043.5,34075.4,0
2021-05-21 12:15:00,34075.9,34118.25,34072.6,34107.6,0
2021-05-21 12:30:00,34106.1,34107.1,34021.7,34023.9,0
2021-05-21 12:45:00,34016.6,34057.75,33985.25,34015.1,0
2021-05-21 13:00:00,34013.9,34017.9,33946,33959.6,0
2021-05-21 13:15:00,33959.6,34062.05,33935.75,34061.9,0
2021-05-21 13:30:00,34060.1,34102.75,34044.8,34083.1,0
2021-05-21 13:45:00,34083.6,34094.05,33943.2,34070.7,0
2021-05-21 14:00:00,34071.2,34156.65,34013.1,34150.8,0
2021-05-21 14:15:00,34151.1,34370.65,34151.05,34363.1,0
2021-05-21 14:30:00,34365.6,34476.6,34345.85,34462,0
2021-05-21 14:45:00,34458.4,34577,34452,34541.6,0
2021-05-21 15:00:00,34540.1,34646.85,34487.6,34639.2,0
2021-05-21 15:15:00,34639.4,34694.45,34598.8,34686.4,0
2021-05-24 09:15:00,34869.3,35087.65,34828.05,34875.1,0
2021-05-24 09:30:00,34884.7,34961.3,34737.6,34823.3,0
2021-05-24 09:45:00,34821,34841.3,34715.6,34715.8,0
2021-05-24 10:00:00,34703.9,34782.55,34528.3,34755.8,0
2021-05-24 10:15:00,34758.1,34889.55,34754.55,34836.7,0
2021-05-24 10:30:00,34835.2,34893.5,34782.35,34782.4,0
2021-05-24 10:45:00,34784.1,34960.55,34775.75,34952.9,0
2021-05-24 11:00:00,34952.6,34954.55,34882.25,34888.1,0
2021-05-24 11:15:00,34887.3,34940.6,34863.55,34885.1,0
2021-05-24 11:30:00,34885.8,34899.4,34827.9,34879.8,0
2021-05-24 11:45:00,34880.4,34898,34786.1,34808.9,0
2021-05-24 12:00:00,34810.2,34876.95,34808.8,34870.2,0
2021-05-24 12:15:00,34868.7,34872.85,34800.25,34827.5,0
2021-05-24 12:30:00,34827.4,34845.25,34689.95,34736.7,0
2021-05-24 12:45:00,34738.5,34786.95,34657.1,34727.1,0
2021-05-24 13:00:00,34724.9,34899.25,34724.95,34867.4,0
2021-05-24 13:15:00,34868.1,34871.2,34814.1,34851.8,0
2021-05-24 13:30:00,34849.9,34885.15,34774.5,34831.2,0
2021-05-24 13:45:00,34837.8,34861.15,34751.5,34859.4,0
2021-05-24 14:00:00,34857.1,34870.1,34786.45,34839.9,0
2021-05-24 14:15:00,34839.9,34850.65,34781.5,34815.6,0
2021-05-24 14:30:00,34819.5,35052.9,34806.75,35040.6,0
2021-05-24 14:45:00,35038.4,35216.1,35038.15,35159.6,0
2021-05-24 15:00:00,35158.9,35174.5,34875.65,34938.6,0
2021-05-24 15:15:00,34935.9,34935.9,34798.7,34835.4,0
2021-05-25 09:15:00,35095,35125.85,34869.55,34888.5,0
2021-05-25 09:30:00,34879.9,34939.05,34784.45,34824.9,0
2021-05-25 09:45:00,34824.4,34824.4,34709.1,34758.4,0
2021-05-25 10:00:00,34763.8,34811.15,34743.15,34745.3,0
2021-05-25 10:15:00,34745.9,34768.9,34659.55,34767.4,0
2021-05-25 10:30:00,34765.2,34778.25,34688.6,34713.2,0
2021-05-25 10:45:00,34710.1,34716.15,34625.5,34679.6,0
2021-05-25 11:00:00,34686.2,34695.95,34597.45,34605.4,0
2021-05-25 11:15:00,34603.3,34673.7,34545.75,34658.4,0
2021-05-25 11:30:00,34659.5,34727.65,34633.7,34726.5,0
2021-05-25 11:45:00,34725.9,34760.95,34651.05,34663.4,0
2021-05-25 12:00:00,34661.2,34682.5,34585.3,34631.6,0
2021-05-25 12:15:00,34629,34668.65,34621.05,34645.4,0
2021-05-25 12:30:00,34646.8,34699.3,34638.45,34668.1,0
2021-05-25 12:45:00,34664.4,34680.85,34613.7,34616.6,0
2021-05-25 13:00:00,34616.4,34698.8,34601.35,34679.9,0
2021-05-25 13:15:00,34678.1,34680.45,34567.1,34600.8,0
2021-05-25 13:30:00,34602.4,34642.6,34476.6,34490.4,0
2021-05-25 13:45:00,34485.4,34525.7,34420.5,34512.4,0
2021-05-25 14:00:00,34512.6,34533.8,34431.7,34444.1,0
2021-05-25 14:15:00,34440.7,34482.45,34410.4,34470.6,0
2021-05-25 14:30:00,34469.5,34711.2,34449.05,34621.6,0
2021-05-25 14:45:00,34620.1,34669.65,34533.55,34575.9,0
2021-05-25 15:00:00,34577.6,34654.1,34577.65,34636.3,0
2021-05-25 15:15:00,34634.6,34749.15,34634.55,34706.6,0
2021-05-26 09:15:00,34757.1,34765.55,34486.3,34563,0
2021-05-26 09:30:00,34559.8,34577.35,34462.5,34508.1,0
2021-05-26 09:45:00,34502.1,34607.2,34502.15,34599.6,0
2021-05-26 10:00:00,34599.1,34662.75,34585,34615.8,0
2021-05-26 10:15:00,34617.4,34728.35,34592.2,34696.9,0
2021-05-26 10:30:00,34697.3,34834.75,34668.15,34792.2,0
2021-05-26 10:45:00,34789.4,34842.9,34749.9,34837.4,0
2021-05-26 11:00:00,34851.4,34874,34792.05,34858.8,0
2021-05-26 11:15:00,34860.4,34860.45,34773.05,34782.2,0
2021-05-26 11:30:00,34777.5,34810.8,34747.55,34777.9,0
2021-05-26 11:45:00,34777.8,34787.1,34688.25,34735.9,0
2021-05-26 12:00:00,34734.6,34829.4,34734.55,34822,0
2021-05-26 12:15:00,34820.9,34850.6,34780.05,34846.4,0
2021-05-26 12:30:00,34845.1,34887.55,34806.85,34829.2,0
2021-05-26 12:45:00,34827.9,34851.8,34777.05,34825.5,0
2021-05-26 13:00:00,34824.8,34850.45,34800.25,34818.4,0
2021-05-26 13:15:00,34815.1,34897.95,34798.65,34862.2,0
2021-05-26 13:30:00,34861.6,34893.3,34700.9,34755.8,0
2021-05-26 13:45:00,34750.5,34809.5,34731.45,34766.9,0
2021-05-26 14:00:00,34768.1,34801.15,34745.1,34766.2,0
2021-05-26 14:15:00,34765.2,34825.65,34733.7,34761.6,0
2021-05-26 14:30:00,34761.1,34826.1,34753.6,34801.7,0
2021-05-26 14:45:00,34800.4,34804,34741,34745.4,0
2021-05-26 15:00:00,34741,34750.2,34634.4,34688.7,0
2021-05-26 15:15:00,34686.8,34708,34651.7,34674.7,0
2021-05-27 09:15:00,34664.2,34756.6,34565.9,34577.9,0
2021-05-27 09:30:00,34576.9,34612.9,34537.3,34558.1,0
2021-05-27 09:45:00,34558.2,34600.2,34533.75,34586.9,0
2021-05-27 10:00:00,34585.6,34666.25,34585.45,34616.1,0
2021-05-27 10:15:00,34615.8,34654.65,34604.7,34615.6,0
2021-05-27 10:30:00,34614.2,34615.7,34529.7,34566,0
2021-05-27 10:45:00,34571.9,34617.4,34559.6,34610.6,0
2021-05-27 11:00:00,34610.3,34640.6,34584.9,34631.5,0
2021-05-27 11:15:00,34631.4,34760.95,34611.4,34734.4,0
2021-05-27 11:30:00,34743.1,34776.8,34712.5,34731.9,0
2021-05-27 11:45:00,34732.9,34843.6,34731.7,34800.3,0
2021-05-27 12:00:00,34800.8,34867.25,34775.25,34808.8,0
2021-05-27 12:15:00,34808.6,34816.3,34766.85,34782.1,0
2021-05-27 12:30:00,34782.5,34819.3,34753,34767,0
2021-05-27 12:45:00,34766.9,34856.3,34750.05,34813.4,0
2021-05-27 13:00:00,34816.4,34943.35,34801.25,34923.8,0
2021-05-27 13:15:00,34924.3,34980.2,34879.2,34975.9,0
2021-05-27 13:30:00,34977.8,35002.75,34908.05,34956.1,0
2021-05-27 13:45:00,34958.2,34983.4,34922.1,34968.2,0
2021-05-27 14:00:00,34969.5,35006.7,34808.85,34824.2,0
2021-05-27 14:15:00,34824.6,34878.75,34776.05,34821.8,0
2021-05-27 14:30:00,34811.6,34898.95,34729.75,34876.8,0
2021-05-27 14:45:00,34880.1,34935.55,34860.15,34896.1,0
2021-05-27 15:00:00,34894.4,35090.35,34894,35086.4,0
2021-05-27 15:15:00,35088.7,35220.8,35081.8,35134.3,0
2021-05-28 09:15:00,35345.6,35433.95,35238.35,35350.2,0
2021-05-28 09:30:00,35353.1,35436.65,35290.3,35339,0
2021-05-28 09:45:00,35339.8,35398.95,35218.55,35218.6,0
2021-05-28 10:00:00,35221,35279.1,35189.45,35212.7,0
2021-05-28 10:15:00,35216.4,35302.2,35142,35286.9,0
2021-05-28 10:30:00,35286.9,35324.95,35241.25,35268.4,0
2021-05-28 10:45:00,35265.8,35268.7,35200.7,35204.7,0
2021-05-28 11:00:00,35206.4,35206.4,35102.85,35106.1,0
2021-05-28 11:15:00,35106,35161.35,35075.05,35115.6,0
2021-05-28 11:30:00,35116.6,35206.3,35093.55,35118.9,0
2021-05-28 11:45:00,35119.4,35162.9,35086.8,35148.8,0
2021-05-28 12:00:00,35143.9,35178.85,35121.7,35171.9,0
2021-05-28 12:15:00,35172.1,35189.95,35129.55,35134.6,0
2021-05-28 12:30:00,35132.6,35137.9,35031.75,35078.7,0
2021-05-28 12:45:00,35076.3,35134,35060.25,35106.3,0
2021-05-28 13:00:00,35105.3,35169.8,35105.3,35155.8,0
2021-05-28 13:15:00,35155.4,35190.55,35083.2,35151.6,0
2021-05-28 13:30:00,35151.2,35234.35,35133.5,35177.4,0
2021-05-28 13:45:00,35176.6,35251.65,35142.35,35237.9,0
2021-05-28 14:00:00,35240.1,35249.15,35144,35170.1,0
2021-05-28 14:15:00,35168.6,35177.15,35108.3,35173.9,0
2021-05-28 14:30:00,35174.1,35175.35,35064.5,35080.3,0
2021-05-28 14:45:00,35079.4,35100.15,34977.2,34980.4,0
2021-05-28 15:00:00,34981.4,35149.35,34981.35,35149.4,0
2021-05-28 15:15:00,35148.4,35252.05,35137.6,35222.6,0
2021-05-31 09:15:00,35097.4,35177.4,34988.8,35019.6,0
2021-05-31 09:30:00,35021.1,35194.75,34930.1,35168.8,0
2021-05-31 09:45:00,35173.1,35251.5,35167.15,35187.2,0
2021-05-31 10:00:00,35191.3,35348.9,35177,35347.9,0
2021-05-31 10:15:00,35346.6,35417.05,35303.45,35415.8,0
2021-05-31 10:30:00,35415.8,35430.6,35371.9,35397.2,0
2021-05-31 10:45:00,35398.6,35400.45,35332.4,35347.1,0
2021-05-31 11:00:00,35348.9,35350.6,35263.8,35273.3,0
2021-05-31 11:15:00,35271.7,35337.5,35254.1,35290.3,0
2021-05-31 11:30:00,35289.2,35349.35,35289.2,35307.8,0
2021-05-31 11:45:00,35306.4,35349.3,35281.65,35318,0
2021-05-31 12:00:00,35316.9,35340.95,35295.7,35332.2,0
2021-05-31 12:15:00,35335.1,35383.65,35306.6,35374.9,0
2021-05-31 12:30:00,35376.1,35461.2,35376.1,35397.6,0
2021-05-31 12:45:00,35401.8,35466.3,35395.85,35452.5,0
2021-05-31 13:00:00,35451.9,35478.9,35423.3,35426.4,0
2021-05-31 13:15:00,35427.8,35449,35371.85,35375.2,0
2021-05-31 13:30:00,35375.9,35410.55,35339.2,35385.8,0
2021-05-31 13:45:00,35389.1,35408.15,35347.6,35394.2,0
2021-05-31 14:00:00,35391.1,35512.65,35391.1,35488.9,0
2021-05-31 14:15:00,35490.4,35503.5,35432.45,35471.4,0
2021-05-31 14:30:00,35469.1,35486,35401.55,35436.2,0
2021-05-31 14:45:00,35433.5,35459.55,35407.6,35428.2,0
2021-05-31 15:00:00,35429.6,35562.4,35417,35559.8,0
2021-05-31 15:15:00,35562.8,35584.3,35481.1,35484.6,0
2021-06-01 09:15:00,35639.8,35710.5,35484.25,35673.4,0
2021-06-01 09:30:00,35669.7,35713.9,35625.9,35663.9,0
2021-06-01 09:45:00,35658.2,35667.85,35473.3,35477.2,0
2021-06-01 10:00:00,35479.8,35534.2,35388.2,35402.6,0
2021-06-01 10:15:00,35405.1,35444.65,35282.7,35414.4,0
2021-06-01 10:30:00,35417.1,35442.5,35342.5,35344.8,0
2021-06-01 10:45:00,35346.1,35410.7,35309.95,35343.2,0
